experiment,experiment_description,metric_focus,scenario,dataset,partition,dirichlet_alpha,model,train_size,test_size,num_clients,malicious_clients,global_rounds,local_epochs,attack,attack_scale,poison_fraction,trigger_pattern,trigger_position,public_source,public_fraction,method,clean_acc,clean_loss,asr,runtime_sec,history_storage_mb,clean_acc_delta_vs_poisoned,asr_drop_vs_poisoned,clean_acc_gap_to_retrain,asr_gap_to_retrain
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_10p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedUP,0.8173333333333334,0.46649016316731773,0.0058997050147492625,17.719400600006338,484.6160888671875,-0.0086666666666666,0.7256637168141593,0.029333333333333322,0.005162241887905605
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_10p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedSweep,0.83,0.4780711924235026,0.05088495575221239,4.327004199993098,484.6160888671875,0.0040000000000000036,0.6806784660766961,0.01666666666666672,0.03982300884955753
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_10p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,UnlearningBackdoor,0.8206666666666667,0.4545184377034505,0.004424778761061947,0.6557945999957155,484.6160888671875,-0.005333333333333301,0.7271386430678466,0.026000000000000023,0.00663716814159292
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_10p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FAST,0.838,0.4218012898763021,0.40707964601769914,1.1837983999866992,484.6160888671875,0.01200000000000001,0.3244837758112094,0.008666666666666711,0.39601769911504425
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_10p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,MCCFed,0.49333333333333335,1.7174933268229167,0.0,1.6713444999768399,484.6160888671875,-0.3326666666666666,0.7315634218289085,0.35333333333333333,0.011061946902654867
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_40p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Poisoned,0.834,0.43711063130696615,0.9926253687315634,130.67067299998598,,0.0,0.0,0.009333333333333416,0.9815634218289085
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_40p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,RetrainClean,0.8433333333333334,0.43374132283528644,0.011061946902654867,84.74096100000315,484.6160888671875,0.009333333333333416,0.9815634218289085,0.0,0.0
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_40p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedRecover,0.824,0.46576298522949217,0.0007374631268436578,55.7064975000103,484.6160888671875,-0.010000000000000009,0.9918879056047197,0.019333333333333425,0.01032448377581121
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_40p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Crab,0.7573333333333333,0.6197774251302083,0.008112094395280236,78.85150660001091,484.6160888671875,-0.07666666666666666,0.9845132743362831,0.08600000000000008,0.0029498525073746312
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_40p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedUP,0.8153333333333334,0.49633290608723957,0.008849557522123894,12.430484899989096,484.6160888671875,-0.01866666666666661,0.9837758112094395,0.028000000000000025,0.0022123893805309734
