experiment,experiment_description,metric_focus,scenario,dataset,partition,dirichlet_alpha,model,train_size,test_size,num_clients,malicious_clients,global_rounds,local_epochs,attack,attack_scale,poison_fraction,trigger_pattern,trigger_position,public_source,public_fraction,method,clean_acc,clean_loss,asr,runtime_sec,method_note,history_storage_mb,fedrecover_warmup_rounds,fedrecover_requested_warmup_rounds,fedrecover_warmup_adjusted_to_satisfy_Tw_gt_s,fedrecover_correction_period,fedrecover_final_tuning_rounds,fedrecover_requested_final_tuning_rounds,fedrecover_lbfgs_buffer_size,fedrecover_tau,fedrecover_tolerance_rate,fedrecover_update_convention,exact_rounds,estimated_rounds,periodic_rounds,final_tuning_rounds,exact_client_updates,estimated_client_updates,abnormality_fixes,fallback_exact_updates,train_from_scratch_client_updates,average_cost_saving_percentage,crab_adaptive_rollback_round,crab_sensitivity_threshold,crab_cumulative_sensitivity,crab_cumulative_retained_norm,crab_sensitivity_considered_rounds,crab_rollback_policy,selected_rounds,selected_round_ids,used_clients,skipped_rounds,calibration_rounds,selected_clients_by_round,remaining_selected_clients_by_round,crab_windows,crab_num_windows,crab_train_loss_first,crab_train_loss_last,crab_select_round_ratio,crab_select_client_ratio,crab_loss_drop_alpha,crab_removed_client_source,crab_removed_clients,crab_recovery_mode,fedup_rate_limit_rounds,fedup_last_unlearning_round,fedup_detection_round,fedup_rate_limit_allowed,fedup_reference_history_index,fedup_reference_round,fedup_local_model_source,fedup_update_convention,fedup_similarity,fedup_similarity_z,fedup_similarity_source,fedup_p_min,fedup_p_max,fedup_gamma,fedup_detection_source,fedup_remaining_source,fedup_global_before_source,fedup_detected_unlearn_clients,fedup_remaining_clients,fedup_unlearn_last_round,fedup_remaining_last_round,fedup_benign_majority_assumption_ok,pruned_params,prunable_params,total_params,prune_ratio,fedup_prune_policy,fedup_layer_pruned,fedup_recovery_rounds,fedup_recovery_round_bound,fedup_recovery_round_policy,fedup_recovery_optimizer,fedup_recovery_lr,fedup_recovery_local_epochs,fedup_last_round_storage_bytes,fedup_last_round_storage_mb,detected_malicious,fedsweep_true_malicious,fedsweep_precision,fedsweep_recall,fedsweep_true_positive,fedsweep_false_positive,fedsweep_false_negative,fedsweep_entropies,fedsweep_entropy_norm,fedsweep_clusters,fedsweep_updated_credit,fedsweep_trigger_loss,fedsweep_trigger_ce,fedsweep_trigger_reg,fedsweep_trigger_l1_norm,fedsweep_trigger_tv_loss,fedsweep_trigger_delta_mean,fedsweep_trigger_delta_max,fedsweep_trigger_active_pixels,fedsweep_trigger_generator,fedsweep_trigger_position,fedsweep_credit_usage,fedsweep_trigger_success,fedsweep_unlearned_clients,fedsweep_unlearn_epochs,fedsweep_unlearn_lr,fedsweep_feature_weight,fedsweep_clean_weight,fedsweep_reference_history_index,fedsweep_defense_round,fedsweep_reference_round,fedsweep_reference_clients,fedsweep_local_model_source,fedsweep_paper_faithful_step4_loader,unlearning_backdoor_step1,unlearning_backdoor_step2,unlearning_backdoor_alpha,unlearning_backdoor_temperature,unlearning_backdoor_kd_epochs,unlearning_backdoor_kd_lr,unlearning_backdoor_optimizer,unlearning_backdoor_public_batches,unlearning_backdoor_kd_mean_loss,unlearning_backdoor_kd_mean_kl,unlearning_backdoor_kd_mean_ce,ul_subtract_clean_acc,ul_subtract_clean_loss,ul_subtract_asr,removed_clients,removed_client_source,aggregation_warning,removed_update_count,attacker_participating_rounds,sum_removed_update_norms,removed_norm,stored_client_summaries,removed_norm_client_0,removed_norm_client_1,fast_unlearning_order,fast_weighted_contribution,fast_over_unlearning_tolerance,fast_accepted_rounds,fast_considered_rounds,fast_stopped_early,fast_stop_round,fast_removed_norm,fast_benchmark_acc_before_extra,fast_benchmark_loss_before_extra,fast_step_trace,fast_target_clients,fast_target_client_source,fast_extra_epochs,fast_extra_lr,fast_extra_optimizer,true_malicious,mcc_detection_precision,mcc_detection_recall,mcc_detection_tp,mcc_detection_fp,mcc_detection_fn,mcc_detection_policy,mcc_detection_scores,mcc_initial_K,mcc_final_K,mcc_tau,mcc_per_client_K,mcc_noise_std,mcc_alpha,mcc_regularization_scale,mcc_regularization_mode,mcc_unlearn_rounds_run,mcc_unlearn_rounds_max,mcc_stopped_by_tau,mcc_stop_round,mcc_benign_clients_used,mcc_contribution_init,mcc_contribution_removed_norm,mcc_contribution_removed_updates,mcc_K_trace,mcc_round_trace,removed_norm_client_2,removed_norm_client_3,removed_norm_client_4,removed_norm_client_5,removed_norm_client_6,removed_norm_client_7
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_40p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedUP,0.9593333333333334,0.14776848602294923,0.005113221329437546,11.62266650001402,fedup_algorithm1_algorithm2_detected_clients_autoP_rate_limit_recovery,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,-1000000000,59,1,59,59,local_model_vectors,model,0.9993562528777221,0.9987125057554442,model,0.01,0.15,5.0,context_detector_output,all_clients_minus_detected,record_global_before,8,12,8,12,1,15769,105744,105866,0.14910107174085024,auto_similarity_paper_formula,"{'features.0.weight': 22, 'features.3.weight': 688, 'classifier.1.weight': 14963, 'classifier.3.weight': 96}",9,9,paper_bound_ceil_Rstar_times_P,adam,0.001,2,8892744,8.480781555175781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_40p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedSweep,0.9686666666666667,0.09746757634480795,0.9992695398100804,2.9122130000032485,strict_v3_1_fedsweep_trigger_inversion_entropy_credit_weighted_kmeans_feature_unlearning_formal_aggregation,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0;1;2;3;4;5;6;7,1.0,0.125,1,0,7,0:0.067112;1:0.012989;2:0.019845;3:0.000033;4:0.010952;5:0.024983;6:0.024588;7:0.018358;8:0.020308;9:0.009253;10:0.020771;11:0.019403;12:0.024549;13:0.045339;14:0.024918;15:0.022848;16:0.025536;17:0.005860;18:0.013139;19:0.013454,0:1.000;1:0.193;2:0.295;3:0.000;4:0.163;5:0.372;6:0.366;7:0.273;8:0.302;9:0.137;10:0.309;11:0.289;12:0.365;13:0.675;14:0.371;15:0.340;16:0.380;17:0.087;18:0.195;19:0.200,0:1;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:1;14:0;15:0;16:0;17:0;18:0;19:0,0:1.000;1:1.000;2:1.000;3:0.900;4:1.000;5:1.000;6:1.000;7:1.000;8:1.000;9:1.000;10:1.000;11:1.000;12:1.000;13:1.000;14:1.000;15:1.000;16:1.000;17:1.000;18:1.000;19:1.000,0.016256829723715782,0.00296604516915977,0.013290784321725368,13.290783882141113,0.008945859037339687,0.016952529549598694,0.8443203568458557,16,patch,bottom_right,feature_and_sample_weight,1,1,2,0.003,0.3,2.0,59,-1,59,20,stored_history_record,public_clean_loader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_40p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,UnlearningBackdoor,0.9566666666666667,0.14791491572062174,0.0014609203798392988,0.6597075000172481,paper_faithful_historical_update_subtraction_plus_clean_kd,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UL-Subtract,UL-Distill,1.0,2.0,4,0.02,sgd,96,0.3545975296292454,0.3545975296292454,0.0,0.5826666666666667,3.4050205078125,0.0,0;1;2;3;4;5;6;7,detected_malicious_clients,,480.0,60.0,6.650916816783138,2.4387717247009277,8.0,0.6875346899032593,0.7940879464149475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34990277886390686,0.33759430050849915,0.4558441936969757,1.0299490690231323,0.1863136887550354,0.2869003713130951
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_40p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FAST,0.9733333333333334,0.09168990580240885,0.013878743608473338,1.6902087000198662,fast_sequential_malicious_update_subtraction_over_unlearning_judge_benchmark_extra_training,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,forward,0,0.01,12,13,1,12,1.5858242511749268,0.878,0.38509297053019204,"r=0,N=20,J=8,norm=0.339992,prev_acc=0.969333,cur_acc=0.968667,accepted=1,stopped=0;r=1,N=20,J=8,norm=0.314676,prev_acc=0.968667,cur_acc=0.969333,accepted=1,stopped=0;r=2,N=20,J=8,norm=0.260409,prev_acc=0.969333,cur_acc=0.968000,accepted=1,stopped=0;r=3,N=20,J=8,norm=0.241049,prev_acc=0.968000,cur_acc=0.960667,accepted=1,stopped=0;r=4,N=20,J=8,norm=0.13239,prev_acc=0.960667,cur_acc=0.962000,accepted=1,stopped=0;r=5,N=20,J=8,norm=0.118345,prev_acc=0.962000,cur_acc=0.960000,accepted=1,stopped=0;r=6,N=20,J=8,norm=0.0935296,prev_acc=0.960000,cur_acc=0.954667,accepted=1,stopped=0;r=7,N=20,J=8,norm=0.103402,prev_acc=0.954667,cur_acc=0.932667,accepted=0,stopped=0;r=8,N=20,J=8,norm=0.0822914,prev_acc=0.932667,cur_acc=0.920000,accepted=0,stopped=0;r=9,N=20,J=8,norm=0.0661259,prev_acc=0.920000,cur_acc=0.910667,accepted=1,stopped=0;r=10,N=20,J=8,norm=0.112334,prev_acc=0.910667,cur_acc=0.889333,accepted=0,stopped=0;r=11,N=20,J=8,norm=0.0580479,prev_acc=0.889333,cur_acc=0.878000,accepted=0,stopped=0;r=12,N=20,J=8,norm=0.0620117,prev_acc=0.878000,cur_acc=0.854000,accepted=0,stopped=1",0;1;2;3;4;5;6;7,detected_malicious_clients,4,0.02,sgd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_40p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,MCCFed,0.43066666666666664,1.944328369140625,0.2885317750182615,1.2665914999961387,mccfed_detection_contribution_metric_K_regularized_federated_unlearning,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3;10;11;12;14;15;16;18;19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;1;2;3;4;5;6;7,0.1111111111111111,0.125,1,8,7,kmeans_malicious_minority_distance_cluster,0:0.849521;1:0.781426;2:0.843759;3:1.254930;4:0.883723;5:0.891023;6:0.586096;7:0.750542;8:0.888380;9:1.000078;10:1.045377;11:1.207410;12:1.482418;13:0.811943;14:1.198881;15:1.227445;16:1.170622;17:0.840811;18:1.160061;19:1.125554,1.4674421416388617,1.5766752693388197,1.5408142487208047,3:1.551180;10:1.587035;11:1.593970;12:1.569883;14:1.583589;15:1.594296;16:1.573912;18:1.565171;19:1.571041,0.01,1.0,1.0,repel_malicious,1,10,True,0,11,detected_historical_contribution_removed,4.511468887329102,540,1.467442;1.576675,"round=0,K_before=1.467442,K_after=1.576675,benign_clients=11",,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_10p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Poisoned,0.826,0.43385735575358075,0.7315634218289085,128.80125479999697,trained_with_malicious_clients,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_10p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,RetrainClean,0.8466666666666667,0.43292750040690103,0.011061946902654867,111.3719791000185,,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_10p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedRecover,0.8493333333333334,0.4206472676595052,0.007374631268436578,73.59343609999632,fedrecover_paper_faithful_lbfgs_warmup_periodic_abnormality_final_tuning,484.6160888671875,20,20,False,10,6,6,2,0.21913589537143707,1e-06,delta,29,31,3,6,537,558,15,0,1080,50.27777777777777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_10p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Crab,0.7773333333333333,0.5683148244222005,0.0471976401179941,74.11468179998337,official_crab_selection_adaptive_rollback_norm_calibrated_update_recovery,484.6160888671875,,,,,,,,,,,,,,,,,,,,,17,0.05,1.2137949652969837,8.78011468052864,34,latest_round_under_cumulative_beta_bound,34,"0,1,2,3,4,6,10,11,12,14,15,17,20,21,22,24,27,28,29,30,31,32,33,34,41,42,43,44,48,50,51,52,53,55",288,11,23,"17:13,14,17,19,12,15,18,8,11,3,4,7,1,5;20:13,17,19,11,12,14,6,1,5,16,15,9,7,0;21:17,13,11,19,14,15,1,12,16,3,4,0,10,18;22:17,13,19,3,1,18,10,2,9,5,15,6,16,0;24:13,17,19,14,12,15,16,18,7,5,8,11,4,1;27:13,17,19,15,18,14,8,4,7,16,12,5,3,11;28:19,13,17,14,15,11,12,8,4,7,9,0,16,1;29:17,10,5,13,19,1,16,9,6,3,4,12,18,0;30:19,17,13,15,12,11,4,14,8,7,6,3,16,1;31:19,17,13,3,12,15,1,18,9,0,10,14,6,16;32:19,13,14,17,15,18,16,12,7,5,8,3,1,4;33:19,13,11,17,4,8,12,15,6,1,14,7,3,0;34:17,9,16,3,19,5,2,12,10,6,11,1,7,0;41:19,17,3,12,13,10,0,6,5,11,18,1,9,15;42:19,17,16,13,7,14,8,11,9,12,15,6,2,5;43:19,17,1,9,13,11,2,0,8,15,16,10,18,6;44:14,3,13,19,17,12,4,15,5,1,10,18,6,8;48:19,3,10,17,16,1,9,2,6,5,0,18,4,13;50:19,13,14,18,5,8,12,7,16,15,17,3,1,4;51:9,3,17,2,19,6,0,11,16,1,10,12,13,15;52:19,13,15,17,14,4,12,16,5,18,3,8,1,10;53:19,11,17,5,0,2,15,9,7,1,13,12,3,8;55:19,17,13,11,12,7,14,6,8,18,5,4,15,0","17:13,14,17,19,12,15,18,8,11,3,4,7,5;20:13,17,19,11,12,14,6,5,16,15,9,7;21:17,13,11,19,14,15,12,16,3,4,10,18;22:17,13,19,3,18,10,2,9,5,15,6,16;24:13,17,19,14,12,15,16,18,7,5,8,11,4;27:13,17,19,15,18,14,8,4,7,16,12,5,3,11;28:19,13,17,14,15,11,12,8,4,7,9,16;29:17,10,5,13,19,16,9,6,3,4,12,18;30:19,17,13,15,12,11,4,14,8,7,6,3,16;31:19,17,13,3,12,15,18,9,10,14,6,16;32:19,13,14,17,15,18,16,12,7,5,8,3,4;33:19,13,11,17,4,8,12,15,6,14,7,3;34:17,9,16,3,19,5,2,12,10,6,11,7;41:19,17,3,12,13,10,6,5,11,18,9,15;42:19,17,16,13,7,14,8,11,9,12,15,6,2,5;43:19,17,9,13,11,2,8,15,16,10,18,6;44:14,3,13,19,17,12,4,15,5,10,18,6,8;48:19,3,10,17,16,9,2,6,5,18,4,13;50:19,13,14,18,5,8,12,7,16,15,17,3,4;51:9,3,17,2,19,6,11,16,10,12,13,15;52:19,13,15,17,14,4,12,16,5,18,3,8,10;53:19,11,17,5,2,15,9,7,13,12,3,8;55:19,17,13,11,12,7,14,6,8,18,5,4,15","start=0,end=1,start_loss=2.305198,end_loss=1.950064,selected=0;start=1,end=2,start_loss=1.950064,end_loss=1.372937,selected=1;start=2,end=3,start_loss=1.372937,end_loss=1.135705,selected=2;start=3,end=4,start_loss=1.135705,end_loss=0.961336,selected=3;start=4,end=6,start_loss=0.961336,end_loss=0.807356,selected=4;start=6,end=9,start_loss=0.807356,end_loss=0.694581,selected=6;start=9,end=14,start_loss=0.694581,end_loss=0.620437,selected=10,11,12;start=14,end=20,start_loss=0.620437,end_loss=0.550237,selected=14,15,17;start=20,end=27,start_loss=0.550237,end_loss=0.485187,selected=22,21,20,24;start=27,end=41,start_loss=0.485187,end_loss=0.436499,selected=27,28,29,30,31,34,33,32;start=41,end=50,start_loss=0.436499,end_loss=0.389561,selected=41,43,42,44,48;start=50,end=59,start_loss=0.389561,end_loss=0.364920,selected=53,55,52,51,50",12,2.3051979873657227,0.3649202448487282,0.6,0.7,0.1,detected_malicious_clients,"0,1",adaptive_rollback_chained_selective_recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_10p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedUP,0.8173333333333334,0.46649016316731773,0.0058997050147492625,17.719400600006338,fedup_algorithm1_algorithm2_detected_clients_autoP_rate_limit_recovery,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,-1000000000,59,1,59,59,local_model_vectors,model,0.99821972722778,0.9964394544555599,model,0.01,0.15,5.0,context_detector_output,all_clients_minus_detected,record_global_before,2,18,2,18,1,15602,105744,105866,0.14752530351545282,auto_similarity_paper_formula,"{'features.0.weight': 22, 'features.3.weight': 680, 'classifier.1.weight': 14805, 'classifier.3.weight': 95}",9,9,paper_bound_ceil_Rstar_times_P,adam,0.001,2,8892744,8.480781555175781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_10p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedSweep,0.83,0.4780711924235026,0.05088495575221239,4.327004199993098,strict_v3_1_fedsweep_trigger_inversion_entropy_credit_weighted_kmeans_feature_unlearning_formal_aggregation,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;1;6;9;11;19,0;1,0.3333333333333333,1.0,2,4,0,0:0.045874;1:0.022106;2:0.253217;3:0.271970;4:0.304838;5:0.331223;6:0.202372;7:0.303670;8:0.264573;9:0.130796;10:0.280717;11:0.169412;12:0.290270;13:0.289385;14:0.356790;15:0.311798;16:0.402394;17:0.250958;18:0.304123;19:0.189756,0:0.062;1:0.000;2:0.608;3:0.657;4:0.743;5:0.813;6:0.474;7:0.740;8:0.638;9:0.286;10:0.680;11:0.387;12:0.705;13:0.703;14:0.880;15:0.762;16:1.000;17:0.602;18:0.742;19:0.441,0:0;1:0;2:1;3:1;4:1;5:1;6:0;7:1;8:1;9:0;10:1;11:0;12:1;13:1;14:1;15:1;16:1;17:1;18:1;19:0,0:0.900;1:0.900;2:1.000;3:1.000;4:1.000;5:1.000;6:0.900;7:1.000;8:1.000;9:0.900;10:1.000;11:0.900;12:1.000;13:1.000;14:1.000;15:1.000;16:1.000;17:1.000;18:1.000;19:0.900,0.8432539701461792,0.8285108208656311,0.014743125066161156,14.743124008178711,0.010450046509504318,0.01880500465631485,0.9867581725120544,16,patch,bottom_right,feature_and_sample_weight,1,6,2,0.003,0.3,2.0,59,-1,59,20,stored_history_record,public_clean_loader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_10p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,UnlearningBackdoor,0.8206666666666667,0.4545184377034505,0.004424778761061947,0.6557945999957155,paper_faithful_historical_update_subtraction_plus_clean_kd,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UL-Subtract,UL-Distill,1.0,2.0,4,0.02,sgd,96,0.4187411367117117,0.4187411367117117,0.0,0.544,8.193399169921875,0.0,0;1,detected_malicious_clients,,120.0,60.0,2.7663346813060343,2.309539556503296,2.0,0.7096744775772095,1.6740156412124634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_10p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FAST,0.838,0.4218012898763021,0.40707964601769914,1.1837983999866992,fast_sequential_malicious_update_subtraction_over_unlearning_judge_benchmark_extra_training,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,forward,0,0.01,6,7,1,6,0.4285537898540497,0.7906666666666666,0.5534373372395833,"r=0,N=20,J=2,norm=0.076684,prev_acc=0.848667,cur_acc=0.842000,accepted=1,stopped=0;r=1,N=20,J=2,norm=0.0715898,prev_acc=0.842000,cur_acc=0.829333,accepted=0,stopped=0;r=2,N=20,J=2,norm=0.0783595,prev_acc=0.829333,cur_acc=0.824000,accepted=1,stopped=0;r=3,N=20,J=2,norm=0.0867072,prev_acc=0.824000,cur_acc=0.817333,accepted=1,stopped=0;r=4,N=20,J=2,norm=0.0857192,prev_acc=0.817333,cur_acc=0.804667,accepted=0,stopped=0;r=5,N=20,J=2,norm=0.0829859,prev_acc=0.804667,cur_acc=0.790667,accepted=0,stopped=0;r=6,N=20,J=2,norm=0.0865438,prev_acc=0.790667,cur_acc=0.777333,accepted=0,stopped=1",0;1,detected_malicious_clients,4,0.02,sgd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_10p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,MCCFed,0.49333333333333335,1.7174933268229167,0.0,1.6713444999768399,mccfed_detection_contribution_metric_K_regularized_federated_unlearning,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;1;9;16;19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;1,0.4,1.0,2,3,0,kmeans_malicious_minority_distance_cluster,0:1.289148;1:1.359771;2:0.778764;3:0.831801;4:0.953018;5:1.017658;6:0.960126;7:0.810021;8:0.729333;9:1.209609;10:0.839692;11:1.035643;12:0.875584;13:0.993756;14:0.901360;15:0.861657;16:1.456993;17:0.909285;18:0.770033;19:1.416745,1.5248287677764893,1.6407556533813477,1.601070206165314,0:1.639934;1:1.659289;9:1.653043;16:1.617852;19:1.633660,0.01,1.0,1.0,repel_malicious,1,10,True,0,15,detected_historical_contribution_removed,3.7524993419647217,300,1.524829;1.640756,"round=0,K_before=1.524829,K_after=1.640756,benign_clients=15",,,,,,
