experiment,experiment_description,metric_focus,scenario,dataset,partition,dirichlet_alpha,model,train_size,test_size,num_clients,malicious_clients,global_rounds,local_epochs,attack,attack_scale,poison_fraction,trigger_pattern,trigger_position,public_source,public_fraction,method,clean_acc,clean_loss,asr,runtime_sec,history_storage_mb,clean_acc_delta_vs_poisoned,asr_drop_vs_poisoned,clean_acc_gap_to_retrain,asr_gap_to_retrain
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",cifar10_iid_backdoor_square,cifar10,iid,0.5,smallcnn,12000,3000,20,4,40,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,RetrainClean,0.5113333333333333,1.4153492838541666,0.03566121842496285,56.50305299999309,417.706298828125,0.010000000000000009,0.8469539375928677,0.0,0.0
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",cifar10_iid_backdoor_square,cifar10,iid,0.5,smallcnn,12000,3000,20,4,40,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedRecover,0.49266666666666664,1.4604212646484376,0.03789004457652303,56.718479100003606,417.706298828125,-0.008666666666666656,0.8447251114413076,0.018666666666666665,0.0022288261515601773
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",cifar10_iid_backdoor_square,cifar10,iid,0.5,smallcnn,12000,3000,20,4,40,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Crab,0.49466666666666664,1.4939883422851563,0.7979197622585439,36.31024769999203,417.706298828125,-0.006666666666666654,0.0846953937592867,0.016666666666666663,0.762258543833581
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",cifar10_iid_backdoor_square,cifar10,iid,0.5,smallcnn,12000,3000,20,4,40,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedUP,0.4866666666666667,1.489475850423177,0.05349182763744428,9.097099700011313,417.706298828125,-0.014666666666666606,0.8291233283803863,0.024666666666666615,0.017830609212481426
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",cifar10_iid_backdoor_square,cifar10,iid,0.5,smallcnn,12000,3000,20,4,40,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedSweep,0.498,1.4740516764322917,0.11589895988112928,6.275830500002485,417.706298828125,-0.0033333333333332993,0.7667161961367013,0.013333333333333308,0.08023774145616643
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",cifar10_iid_backdoor_square,cifar10,iid,0.5,smallcnn,12000,3000,20,4,40,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,UnlearningBackdoor,0.4553333333333333,1.581371297200521,0.04234769687964339,0.7186738000018522,417.706298828125,-0.045999999999999985,0.8402674591381872,0.055999999999999994,0.006686478454680539
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",cifar10_iid_backdoor_square,cifar10,iid,0.5,smallcnn,12000,3000,20,4,40,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FAST,0.5166666666666667,1.4217036946614583,0.7429420505200595,1.0213031999883242,417.706298828125,0.015333333333333421,0.13967310549777112,0.005333333333333412,0.7072808320950966
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",cifar10_iid_backdoor_square,cifar10,iid,0.5,smallcnn,12000,3000,20,4,40,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,MCCFed,0.5106666666666667,1.4578999633789063,0.045319465081723624,9.316597800003365,417.706298828125,0.009333333333333416,0.837295690936107,0.0006666666666665932,0.009658246656760773
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",cifar10_dirichlet_alpha05_backdoor_square,cifar10,dirichlet,0.5,smallcnn,12000,3000,20,4,40,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Poisoned,0.49933333333333335,1.4784743855794271,0.8952451708766717,86.0538336999889,,0.0,0.0,0.0006666666666667043,0.8380386329866271
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",cifar10_dirichlet_alpha05_backdoor_square,cifar10,dirichlet,0.5,smallcnn,12000,3000,20,4,40,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,RetrainClean,0.49866666666666665,1.4427755330403647,0.057206537890044575,59.651991399994586,417.706298828125,-0.0006666666666667043,0.8380386329866271,0.0,0.0
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",cifar10_dirichlet_alpha05_backdoor_square,cifar10,dirichlet,0.5,smallcnn,12000,3000,20,4,40,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedRecover,0.4726666666666667,1.5328244222005207,0.08172362555720654,55.56856630000402,417.706298828125,-0.026666666666666672,0.8135215453194651,0.025999999999999968,0.024517087667161964
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",cifar10_dirichlet_alpha05_backdoor_square,cifar10,dirichlet,0.5,smallcnn,12000,3000,20,4,40,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Crab,0.37066666666666664,1.8014662475585939,0.06240713224368499,49.839819099986926,417.706298828125,-0.1286666666666667,0.8328380386329867,0.128,0.005200594353640418
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",cifar10_dirichlet_alpha05_backdoor_square,cifar10,dirichlet,0.5,smallcnn,12000,3000,20,4,40,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedUP,0.43066666666666664,1.591551513671875,0.09286775631500743,9.350664700003108,417.706298828125,-0.06866666666666671,0.8023774145616642,0.068,0.03566121842496286
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",cifar10_dirichlet_alpha05_backdoor_square,cifar10,dirichlet,0.5,smallcnn,12000,3000,20,4,40,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedSweep,0.4726666666666667,1.525906494140625,0.12704309063893016,5.889062499976717,417.706298828125,-0.026666666666666672,0.7682020802377415,0.025999999999999968,0.06983655274888559
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",cifar10_dirichlet_alpha05_backdoor_square,cifar10,dirichlet,0.5,smallcnn,12000,3000,20,4,40,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,UnlearningBackdoor,0.43333333333333335,1.6412882893880207,0.03789004457652303,0.7752154000045266,417.706298828125,-0.066,0.8573551263001487,0.0653333333333333,0.019316493313521546
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",cifar10_dirichlet_alpha05_backdoor_square,cifar10,dirichlet,0.5,smallcnn,12000,3000,20,4,40,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FAST,0.5026666666666667,1.4614278767903646,0.7377414561664191,1.163968399981968,417.706298828125,0.003333333333333355,0.1575037147102526,0.004000000000000059,0.6805349182763745
data_distribution,Dataset and IID/non-IID distribution comparison.,"clean_acc, clean_acc_gap_to_retrain, asr, asr_gap_to_retrain",cifar10_dirichlet_alpha05_backdoor_square,cifar10,dirichlet,0.5,smallcnn,12000,3000,20,4,40,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,MCCFed,0.368,1.744087381998698,0.06240713224368499,5.995446400018409,417.706298828125,-0.13133333333333336,0.8328380386329867,0.13066666666666665,0.005200594353640418
