experiment,experiment_description,metric_focus,scenario,dataset,partition,dirichlet_alpha,model,train_size,test_size,num_clients,malicious_clients,global_rounds,local_epochs,attack,attack_scale,poison_fraction,trigger_pattern,trigger_position,public_source,public_fraction,method,clean_acc,clean_loss,asr,runtime_sec,history_storage_mb,clean_acc_delta_vs_poisoned,asr_drop_vs_poisoned,clean_acc_gap_to_retrain,asr_gap_to_retrain
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_label_flip,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,label_flip,1.0,0.7,square,bottom_right,test_split,0.5,UnlearningBackdoor,0.10733333333333334,2.3273976033528645,0.0,0.7546572999854106,484.6160888671875,-0.7606666666666666,0.005113221329437546,0.8626666666666667,0.002191380569758948
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_label_flip,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,label_flip,1.0,0.7,square,bottom_right,test_split,0.5,FAST,0.9606666666666667,0.11527780532836913,0.0,1.5074593000172172,484.6160888671875,0.09266666666666667,0.005113221329437546,0.009333333333333305,0.002191380569758948
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_label_flip,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,label_flip,1.0,0.7,square,bottom_right,test_split,0.5,MCCFed,0.09666666666666666,2.306186360677083,0.0,1.9503913999942597,484.6160888671875,-0.7713333333333333,0.005113221329437546,0.8733333333333333,0.002191380569758948
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_model_replacement,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,model_replacement,5.0,0.7,square,bottom_right,test_split,0.5,Poisoned,0.9753333333333334,0.07551623916625977,1.0,140.04997910000384,,0.0,0.0,0.005333333333333412,0.997808619430241
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_model_replacement,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,model_replacement,5.0,0.7,square,bottom_right,test_split,0.5,RetrainClean,0.97,0.08860095405578614,0.002191380569758948,99.24377319999621,484.6160888671875,-0.005333333333333412,0.997808619430241,0.0,0.0
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_model_replacement,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,model_replacement,5.0,0.7,square,bottom_right,test_split,0.5,FedRecover,0.968,0.09995562553405762,0.0014609203798392988,64.68380420000176,484.6160888671875,-0.007333333333333414,0.9985390796201608,0.0020000000000000018,0.0007304601899196493
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_model_replacement,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,model_replacement,5.0,0.7,square,bottom_right,test_split,0.5,Crab,0.9546666666666667,0.14306646474202475,0.0014609203798392988,71.9643006999977,484.6160888671875,-0.020666666666666722,0.9985390796201608,0.01533333333333331,0.0007304601899196493
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_model_replacement,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,model_replacement,5.0,0.7,square,bottom_right,test_split,0.5,FedUP,0.964,0.12568110656738282,0.1183345507669832,15.121781000023475,484.6160888671875,-0.011333333333333417,0.8816654492330168,0.006000000000000005,0.11614317019722425
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_model_replacement,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,model_replacement,5.0,0.7,square,bottom_right,test_split,0.5,FedSweep,0.9626666666666667,0.12989214070638022,0.1183345507669832,3.8208636000053957,484.6160888671875,-0.012666666666666715,0.8816654492330168,0.007333333333333303,0.11614317019722425
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_model_replacement,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,model_replacement,5.0,0.7,square,bottom_right,test_split,0.5,UnlearningBackdoor,0.9506666666666667,0.1574451904296875,0.002191380569758948,0.6724272999854293,484.6160888671875,-0.024666666666666726,0.997808619430241,0.019333333333333313,0.0
