experiment,experiment_description,metric_focus,scenario,dataset,partition,dirichlet_alpha,model,train_size,test_size,num_clients,malicious_clients,global_rounds,local_epochs,attack,attack_scale,poison_fraction,trigger_pattern,trigger_position,public_source,public_fraction,method,clean_acc,clean_loss,asr,runtime_sec,method_note,history_storage_mb,fedrecover_warmup_rounds,fedrecover_requested_warmup_rounds,fedrecover_warmup_adjusted_to_satisfy_Tw_gt_s,fedrecover_correction_period,fedrecover_final_tuning_rounds,fedrecover_requested_final_tuning_rounds,fedrecover_lbfgs_buffer_size,fedrecover_tau,fedrecover_tolerance_rate,fedrecover_update_convention,exact_rounds,estimated_rounds,periodic_rounds,final_tuning_rounds,exact_client_updates,estimated_client_updates,abnormality_fixes,fallback_exact_updates,train_from_scratch_client_updates,average_cost_saving_percentage,crab_adaptive_rollback_round,crab_sensitivity_threshold,crab_cumulative_sensitivity,crab_cumulative_retained_norm,crab_sensitivity_considered_rounds,crab_rollback_policy,selected_rounds,selected_round_ids,used_clients,skipped_rounds,calibration_rounds,selected_clients_by_round,remaining_selected_clients_by_round,crab_windows,crab_num_windows,crab_train_loss_first,crab_train_loss_last,crab_select_round_ratio,crab_select_client_ratio,crab_loss_drop_alpha,crab_removed_client_source,crab_removed_clients,crab_recovery_mode,fedup_rate_limit_rounds,fedup_last_unlearning_round,fedup_detection_round,fedup_rate_limit_allowed,fedup_reference_history_index,fedup_reference_round,fedup_local_model_source,fedup_update_convention,fedup_similarity,fedup_similarity_z,fedup_similarity_source,fedup_p_min,fedup_p_max,fedup_gamma,fedup_detection_source,fedup_remaining_source,fedup_global_before_source,fedup_detected_unlearn_clients,fedup_remaining_clients,fedup_unlearn_last_round,fedup_remaining_last_round,fedup_benign_majority_assumption_ok,pruned_params,prunable_params,total_params,prune_ratio,fedup_prune_policy,fedup_layer_pruned,fedup_recovery_rounds,fedup_recovery_round_bound,fedup_recovery_round_policy,fedup_recovery_optimizer,fedup_recovery_lr,fedup_recovery_local_epochs,fedup_last_round_storage_bytes,fedup_last_round_storage_mb,detected_malicious,fedsweep_true_malicious,fedsweep_precision,fedsweep_recall,fedsweep_true_positive,fedsweep_false_positive,fedsweep_false_negative,fedsweep_entropies,fedsweep_entropy_norm,fedsweep_clusters,fedsweep_updated_credit,fedsweep_trigger_loss,fedsweep_trigger_ce,fedsweep_trigger_reg,fedsweep_trigger_l1_norm,fedsweep_trigger_tv_loss,fedsweep_trigger_delta_mean,fedsweep_trigger_delta_max,fedsweep_trigger_active_pixels,fedsweep_trigger_generator,fedsweep_trigger_position,fedsweep_credit_usage,fedsweep_trigger_success,fedsweep_unlearned_clients,fedsweep_unlearn_epochs,fedsweep_unlearn_lr,fedsweep_feature_weight,fedsweep_clean_weight,fedsweep_reference_history_index,fedsweep_defense_round,fedsweep_reference_round,fedsweep_reference_clients,fedsweep_local_model_source,fedsweep_paper_faithful_step4_loader,unlearning_backdoor_step1,unlearning_backdoor_step2,unlearning_backdoor_alpha,unlearning_backdoor_temperature,unlearning_backdoor_kd_epochs,unlearning_backdoor_kd_lr,unlearning_backdoor_optimizer,unlearning_backdoor_public_batches,unlearning_backdoor_kd_mean_loss,unlearning_backdoor_kd_mean_kl,unlearning_backdoor_kd_mean_ce,ul_subtract_clean_acc,ul_subtract_clean_loss,ul_subtract_asr,removed_clients,removed_client_source,aggregation_warning,removed_update_count,attacker_participating_rounds,sum_removed_update_norms,removed_norm,stored_client_summaries,removed_norm_client_0,removed_norm_client_1,removed_norm_client_2,removed_norm_client_3,fast_unlearning_order,fast_weighted_contribution,fast_over_unlearning_tolerance,fast_accepted_rounds,fast_considered_rounds,fast_stopped_early,fast_stop_round,fast_removed_norm,fast_benchmark_acc_before_extra,fast_benchmark_loss_before_extra,fast_step_trace,fast_target_clients,fast_target_client_source,fast_extra_epochs,fast_extra_lr,fast_extra_optimizer,true_malicious,mcc_detection_precision,mcc_detection_recall,mcc_detection_tp,mcc_detection_fp,mcc_detection_fn,mcc_detection_policy,mcc_detection_scores,mcc_initial_K,mcc_final_K,mcc_tau,mcc_per_client_K,mcc_noise_std,mcc_alpha,mcc_regularization_scale,mcc_regularization_mode,mcc_unlearn_rounds_run,mcc_unlearn_rounds_max,mcc_stopped_by_tau,mcc_stop_round,mcc_benign_clients_used,mcc_contribution_init,mcc_contribution_removed_norm,mcc_contribution_removed_updates,mcc_K_trace,mcc_round_trace
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_label_flip,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,label_flip,1.0,0.7,square,bottom_right,test_split,0.5,FedSweep,0.9173333333333333,0.2563185068766276,0.003652300949598247,4.794493800000055,strict_v3_1_fedsweep_trigger_inversion_entropy_credit_weighted_kmeans_feature_unlearning_formal_aggregation,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9;12;11;14;10;13;15,0;1;2;3,0.0,0.0,0,7,4,0:0.329711;1:0.272413;2:0.429242;3:0.720086;4:0.210162;5:0.269357;6:0.214530;7:0.232191;8:0.248244;9:0.140632;10:0.180698;11:0.160975;12:0.158223;13:0.182993;14:0.169929;15:0.187205;16:0.234560;17:0.215730;18:0.217855;19:0.221721,0:0.326;1:0.227;2:0.498;3:1.000;4:0.120;5:0.222;6:0.128;7:0.158;8:0.186;9:0.000;10:0.069;11:0.035;12:0.030;13:0.073;14:0.051;15:0.080;16:0.162;17:0.130;18:0.133;19:0.140,0:0;1:0;2:0;3:1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0,0:1.000;1:1.000;2:1.000;3:1.000;4:1.000;5:1.000;6:1.000;7:1.000;8:1.000;9:0.900;10:0.900;11:0.900;12:0.900;13:0.900;14:0.900;15:0.900;16:1.000;17:1.000;18:1.000;19:1.000,7.4889092445373535,7.482044219970703,0.00686511630192399,6.865116119384766,0.020682040601968765,0.008756525814533234,0.9899060130119324,16,patch,center,feature_and_sample_weight,0,7,2,0.003,0.3,2.0,59,-1,59,20,stored_history_record,public_clean_loader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_label_flip,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,label_flip,1.0,0.7,square,bottom_right,test_split,0.5,UnlearningBackdoor,0.10733333333333334,2.3273976033528645,0.0,0.7546572999854106,paper_faithful_historical_update_subtraction_plus_clean_kd,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UL-Subtract,UL-Distill,1.0,2.0,4,0.02,sgd,96,18.92086764673392,18.92086764673392,0.0,0.10533333333333333,563.1403958333333,0.0,0;1;2;3,detected_malicious_clients,,240.0,60.0,16.033403900451958,11.666214942932129,4.0,3.9898951053619385,5.636312007904053,2.4289817810058594,1.7002906799316406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_label_flip,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,label_flip,1.0,0.7,square,bottom_right,test_split,0.5,FAST,0.9606666666666667,0.11527780532836913,0.0,1.5074593000172172,fast_sequential_malicious_update_subtraction_over_unlearning_judge_benchmark_extra_training,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,forward,0,0.01,9,10,1,9,1.6522274017333984,0.8946666666666667,0.40926420338948566,"r=0,N=20,J=4,norm=0.122945,prev_acc=0.876000,cur_acc=0.904667,accepted=1,stopped=0;r=1,N=20,J=4,norm=0.172558,prev_acc=0.904667,cur_acc=0.946667,accepted=1,stopped=0;r=2,N=20,J=4,norm=0.198618,prev_acc=0.946667,cur_acc=0.966667,accepted=1,stopped=0;r=3,N=20,J=4,norm=0.22244,prev_acc=0.966667,cur_acc=0.968667,accepted=1,stopped=0;r=4,N=20,J=4,norm=0.229072,prev_acc=0.968667,cur_acc=0.962667,accepted=1,stopped=0;r=5,N=20,J=4,norm=0.238739,prev_acc=0.962667,cur_acc=0.960667,accepted=1,stopped=0;r=6,N=20,J=4,norm=0.23125,prev_acc=0.960667,cur_acc=0.952667,accepted=1,stopped=0;r=7,N=20,J=4,norm=0.235102,prev_acc=0.952667,cur_acc=0.935333,accepted=0,stopped=0;r=8,N=20,J=4,norm=0.239351,prev_acc=0.935333,cur_acc=0.894667,accepted=0,stopped=0;r=9,N=20,J=4,norm=0.241612,prev_acc=0.894667,cur_acc=0.857333,accepted=0,stopped=1",0;1;2;3,detected_malicious_clients,4,0.02,sgd,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_label_flip,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,label_flip,1.0,0.7,square,bottom_right,test_split,0.5,MCCFed,0.09666666666666666,2.306186360677083,0.0,1.9503913999942597,mccfed_detection_contribution_metric_K_regularized_federated_unlearning,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;1;2;3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;1;2;3,1.0,1.0,4,0,0,kmeans_malicious_minority_distance_cluster,0:1.954712;1:2.180552;2:2.219100;3:2.132987;4:0.856763;5:0.772123;6:0.541445;7:0.658235;8:0.629543;9:0.728162;10:0.682232;11:0.766673;12:0.819252;13:0.521151;14:0.790644;15:0.803982;16:0.746572;17:0.672393;18:0.780562;19:0.742916,3.955961227416992,27.88980484008789,4.153759288787842,0:27.839836;1:27.964333;2:27.833609;3:27.921442,0.01,1.0,1.0,repel_malicious,1,10,True,0,16,detected_historical_contribution_removed,11.666215896606445,240,3.955961;27.889805,"round=0,K_before=3.955961,K_after=27.889805,benign_clients=16"
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_model_replacement,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,model_replacement,5.0,0.7,square,bottom_right,test_split,0.5,Poisoned,0.9753333333333334,0.07551623916625977,1.0,140.04997910000384,trained_with_malicious_clients,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_model_replacement,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,model_replacement,5.0,0.7,square,bottom_right,test_split,0.5,RetrainClean,0.97,0.08860095405578614,0.002191380569758948,99.24377319999621,,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_model_replacement,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,model_replacement,5.0,0.7,square,bottom_right,test_split,0.5,FedRecover,0.968,0.09995562553405762,0.0014609203798392988,64.68380420000176,fedrecover_paper_faithful_lbfgs_warmup_periodic_abnormality_final_tuning,484.6160888671875,20,20,False,10,6,6,2,0.3114044666290283,1e-06,delta,29,31,3,6,481,496,17,0,960,49.89583333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_model_replacement,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,model_replacement,5.0,0.7,square,bottom_right,test_split,0.5,Crab,0.9546666666666667,0.14306646474202475,0.0014609203798392988,71.9643006999977,official_crab_selection_adaptive_rollback_norm_calibrated_update_recovery,484.6160888671875,,,,,,,,,,,,,,,,,,,,,0,0.05,7.564649932086468,8.765151754021645,33,latest_round_under_cumulative_beta_bound,33,"0,2,3,4,5,6,7,8,10,12,15,16,17,20,21,24,26,28,30,31,34,37,39,40,42,45,46,48,50,51,54,55,57",345,0,33,"0:1,0,3,2,9,17,11,19,4,10,15,14,6,8;2:1,0,2,17,3,8,10,4,11,12,9,15,19,6;3:9,10,12,13,15,14,5,1,11,4,0,3,8,6;4:0,6,1,9,17,11,19,3,10,8,13,15,4,14;5:15,10,11,9,14,5,1,18,12,8,19,0,16,6;6:0,6,1,19,9,16,10,15,11,17,4,8,14,3;7:15,14,9,11,10,0,16,18,1,5,12,19,3,13;8:1,11,9,0,17,19,15,14,10,5,18,12,4,8;10:19,15,1,9,0,10,18,11,5,14,12,8,16,3;12:15,1,9,0,19,11,18,3,10,5,14,8,2,16;15:1,14,2,0,10,15,7,9,11,17,12,3,13,8;16:3,0,19,1,6,9,5,17,16,15,18,2,4,8;17:1,11,10,3,9,13,14,0,5,15,12,16,7,18;20:0,15,1,14,2,3,11,5,17,10,19,18,9,6;21:11,3,13,2,1,12,10,7,6,9,14,4,8,17;24:11,0,15,1,5,14,2,19,3,18,10,17,16,4;26:1,15,0,3,14,2,5,12,4,11,17,7,6,13;28:0,1,7,2,14,5,4,12,3,11,16,6,10,15;30:1,0,2,5,3,14,12,4,11,16,6,18,15,7;31:3,4,6,0,8,9,19,18,17,13,12,14,16,10;34:1,0,14,2,4,17,7,11,3,6,12,15,5,10;37:0,12,5,3,2,1,11,15,19,18,14,4,16,9;39:0,14,17,2,15,9,5,1,4,6,11,13,3,18;40:1,0,5,12,2,7,6,3,10,8,19,4,9,18;42:0,9,5,18,16,10,3,13,19,8,4,1,2,6;45:1,0,11,3,15,17,9,6,14,2,10,18,19,16;46:3,0,12,13,1,4,18,5,8,7,16,6,19,11;48:0,16,12,1,5,3,15,2,11,4,6,7,19,18;50:0,1,2,14,17,12,7,15,4,3,5,6,8,10;51:3,0,16,5,11,1,9,12,10,13,19,18,6,4;54:0,15,5,18,3,1,19,2,17,12,6,11,14,7;55:2,1,7,9,12,19,10,0,8,13,5,16,6,3;57:1,17,10,9,0,14,2,3,7,6,12,13,18,8","0:9,17,11,19,4,10,15,14,6,8;2:17,8,10,4,11,12,9,15,19,6;3:9,10,12,13,15,14,5,11,4,8,6;4:6,9,17,11,19,10,8,13,15,4,14;5:15,10,11,9,14,5,18,12,8,19,16,6;6:6,19,9,16,10,15,11,17,4,8,14;7:15,14,9,11,10,16,18,5,12,19,13;8:11,9,17,19,15,14,10,5,18,12,4,8;10:19,15,9,10,18,11,5,14,12,8,16;12:15,9,19,11,18,10,5,14,8,16;15:14,10,15,7,9,11,17,12,13,8;16:19,6,9,5,17,16,15,18,4,8;17:11,10,9,13,14,5,15,12,16,7,18;20:15,14,11,5,17,10,19,18,9,6;21:11,13,12,10,7,6,9,14,4,8,17;24:11,15,5,14,19,18,10,17,16,4;26:15,14,5,12,4,11,17,7,6,13;28:7,14,5,4,12,11,16,6,10,15;30:5,14,12,4,11,16,6,18,15,7;31:4,6,8,9,19,18,17,13,12,14,16,10;34:14,4,17,7,11,6,12,15,5,10;37:12,5,11,15,19,18,14,4,16,9;39:14,17,15,9,5,4,6,11,13,18;40:5,12,7,6,10,8,19,4,9,18;42:9,5,18,16,10,13,19,8,4,6;45:11,15,17,9,6,14,10,18,19,16;46:12,13,4,18,5,8,7,16,6,19,11;48:16,12,5,15,11,4,6,7,19,18;50:14,17,12,7,15,4,5,6,8,10;51:16,5,11,9,12,10,13,19,18,6,4;54:15,5,18,19,17,12,6,11,14,7;55:7,9,12,19,10,8,13,5,16,6;57:17,10,9,14,7,6,12,13,18,8","start=0,end=2,start_loss=2.306123,end_loss=1.755315,selected=0;start=2,end=3,start_loss=1.755315,end_loss=1.416365,selected=2;start=3,end=4,start_loss=1.416365,end_loss=0.929331,selected=3;start=4,end=5,start_loss=0.929331,end_loss=0.641537,selected=4;start=5,end=6,start_loss=0.641537,end_loss=0.452821,selected=5;start=6,end=7,start_loss=0.452821,end_loss=0.388645,selected=6;start=7,end=8,start_loss=0.388645,end_loss=0.310944,selected=7;start=8,end=10,start_loss=0.310944,end_loss=0.247911,selected=8;start=10,end=12,start_loss=0.247911,end_loss=0.222066,selected=10;start=12,end=15,start_loss=0.222066,end_loss=0.181515,selected=12;start=15,end=20,start_loss=0.181515,end_loss=0.149561,selected=16,15,17;start=20,end=24,start_loss=0.149561,end_loss=0.126579,selected=21,20;start=24,end=28,start_loss=0.126579,end_loss=0.112786,selected=26,24;start=28,end=34,start_loss=0.112786,end_loss=0.097425,selected=30,31,28;start=34,end=37,start_loss=0.097425,end_loss=0.087137,selected=34;start=37,end=45,start_loss=0.087137,end_loss=0.077585,selected=37,42,40,39;start=45,end=50,start_loss=0.077585,end_loss=0.068037,selected=45,46,48;start=50,end=59,start_loss=0.068037,end_loss=0.070647,selected=55,57,50,54,51",18,2.3061229674657184,0.07064664410060892,0.6,0.7,0.1,detected_malicious_clients,"0,1,2,3",adaptive_rollback_chained_selective_recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_model_replacement,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,model_replacement,5.0,0.7,square,bottom_right,test_split,0.5,FedUP,0.964,0.12568110656738282,0.1183345507669832,15.121781000023475,fedup_algorithm1_algorithm2_detected_clients_autoP_rate_limit_recovery,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,-1000000000,59,1,59,59,local_model_vectors,model,0.9994398130047615,0.998879626009523,model,0.01,0.15,5.0,context_detector_output,all_clients_minus_detected,record_global_before,4,16,4,16,1,15781,105744,105866,0.14921749357192848,auto_similarity_paper_formula,"{'features.0.weight': 22, 'features.3.weight': 688, 'classifier.1.weight': 14975, 'classifier.3.weight': 96}",9,9,paper_bound_ceil_Rstar_times_P,adam,0.001,2,8892744,8.480781555175781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_model_replacement,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,model_replacement,5.0,0.7,square,bottom_right,test_split,0.5,FedSweep,0.9626666666666667,0.12989214070638022,0.1183345507669832,3.8208636000053957,strict_v3_1_fedsweep_trigger_inversion_entropy_credit_weighted_kmeans_feature_unlearning_formal_aggregation,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17;0;6;9,0;1;2;3,0.25,0.25,1,3,3,0:0.000113;1:0.030344;2:0.061647;3:0.019961;4:0.013401;5:0.008730;6:0.000528;7:0.008999;8:0.004272;9:0.000959;10:0.010286;11:0.008367;12:0.009731;13:0.018235;14:0.005250;15:0.004279;16:0.006145;17:0.000091;18:0.007966;19:0.003026,0:0.000;1:0.491;2:1.000;3:0.323;4:0.216;5:0.140;6:0.007;7:0.145;8:0.068;9:0.014;10:0.166;11:0.134;12:0.157;13:0.295;14:0.084;15:0.068;16:0.098;17:0.000;18:0.128;19:0.048,0:0;1:0;2:1;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0,0:0.900;1:1.000;2:1.000;3:1.000;4:1.000;5:1.000;6:0.900;7:1.000;8:1.000;9:0.900;10:1.000;11:1.000;12:1.000;13:1.000;14:1.000;15:1.000;16:1.000;17:0.900;18:1.000;19:1.000,0.014036457054316998,0.0013538580387830734,0.012682599015533924,12.682598114013672,0.008960073813796043,0.016176782548427582,0.846234142780304,16,patch,bottom_right,feature_and_sample_weight,1,4,2,0.003,0.3,2.0,59,-1,59,20,stored_history_record,public_clean_loader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_model_replacement,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,model_replacement,5.0,0.7,square,bottom_right,test_split,0.5,UnlearningBackdoor,0.9506666666666667,0.1574451904296875,0.002191380569758948,0.6724272999854293,paper_faithful_historical_update_subtraction_plus_clean_kd,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UL-Subtract,UL-Distill,1.0,2.0,4,0.02,sgd,96,1.5858821423413854,1.5858821423413854,0.0,0.166,5.240442057291666,0.0,0;1;2;3,detected_malicious_clients,,240.0,60.0,14.299663050100207,4.110726833343506,4.0,2.5476672649383545,2.8582420349121094,1.341814637184143,0.9662039875984192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_model_replacement,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,model_replacement,5.0,0.7,square,bottom_right,test_split,0.5,FAST,0.97,0.10922067769368489,0.0007304601899196494,1.4461226999992505,fast_sequential_malicious_update_subtraction_over_unlearning_judge_benchmark_extra_training,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,forward,0,0.01,9,10,1,9,2.4846279621124268,0.762,0.882186503092448,"r=0,N=20,J=4,norm=0.867285,prev_acc=0.974667,cur_acc=0.970667,accepted=1,stopped=0;r=1,N=20,J=4,norm=0.722561,prev_acc=0.970667,cur_acc=0.952667,accepted=0,stopped=0;r=2,N=20,J=4,norm=0.893897,prev_acc=0.952667,cur_acc=0.841333,accepted=0,stopped=0;r=3,N=20,J=4,norm=0.316831,prev_acc=0.841333,cur_acc=0.845333,accepted=1,stopped=0;r=4,N=20,J=4,norm=0.368266,prev_acc=0.845333,cur_acc=0.840667,accepted=1,stopped=0;r=5,N=20,J=4,norm=0.214955,prev_acc=0.840667,cur_acc=0.809333,accepted=0,stopped=0;r=6,N=20,J=4,norm=0.207279,prev_acc=0.809333,cur_acc=0.806667,accepted=1,stopped=0;r=7,N=20,J=4,norm=0.144692,prev_acc=0.806667,cur_acc=0.774667,accepted=0,stopped=0;r=8,N=20,J=4,norm=0.16093,prev_acc=0.774667,cur_acc=0.762000,accepted=0,stopped=0;r=9,N=20,J=4,norm=0.124501,prev_acc=0.762000,cur_acc=0.734667,accepted=0,stopped=1",0;1;2;3,detected_malicious_clients,4,0.02,sgd,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_model_replacement,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,model_replacement,5.0,0.7,square,bottom_right,test_split,0.5,MCCFed,0.96,0.12505874633789063,0.0014609203798392988,18.654872400016757,mccfed_detection_contribution_metric_K_regularized_federated_unlearning,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;1;2;3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;1;2;3,1.0,1.0,4,0,0,kmeans_malicious_minority_distance_cluster,0:2.096084;1:1.777563;2:2.100093;3:2.270806;4:0.917084;5:0.871369;6:0.595031;7:0.788638;8:0.593957;9:0.658926;10:0.700225;11:0.750426;12:0.903724;13:0.565671;14:0.772574;15:0.769150;16:0.810292;17:0.568342;18:0.772372;19:0.717673,1.5891110002994537,1.6241130530834198,1.6685665503144265,0:1.633285;1:1.635372;2:1.615763;3:1.612033,0.01,1.0,1.0,repel_malicious,10,10,False,-1,16,detected_historical_contribution_removed,4.110726833343506,240,1.589111;1.565982;1.563860;1.569772;1.576826;1.584537;1.592626;1.600178;1.608642;1.616659;1.624113,"round=0,K_before=1.589111,K_after=1.565982,benign_clients=16|round=1,K_before=1.565982,K_after=1.563860,benign_clients=16|round=2,K_before=1.563860,K_after=1.569772,benign_clients=16|round=3,K_before=1.569772,K_after=1.576826,benign_clients=16|round=4,K_before=1.576826,K_after=1.584537,benign_clients=16|round=5,K_before=1.584537,K_after=1.592626,benign_clients=16|round=6,K_before=1.592626,K_after=1.600178,benign_clients=16|round=7,K_before=1.600178,K_after=1.608642,benign_clients=16|round=8,K_before=1.608642,K_after=1.616659,benign_clients=16|round=9,K_before=1.616659,K_after=1.624113,benign_clients=16"
